class,weibo_content,weibo_id
金融无关,"【本世纪来最长月全食即将上演，我国哪里宜赏月？】本周六（28日）凌晨，一场天文盛宴——月全食将上演，这是21世纪以来持续时间最长的月全食过程，呈现""血月""奇观。我国大部分地区可以观测到此次月全食，哪些地区天公作美能一睹""血月""真容？一文看懂：",4266492818579480
金融相关,【直播：聚焦央视财经“金砖之夜” 看金砖五国合力打造新“金色十年”】金砖国家峰会在南非约翰内斯堡拉开序幕。金砖“朋友圈”为我国企业提供了哪些海外发展商机？互惠互利的金砖机制下，如何把握新工业革命机遇，提升金砖在全球价值链上的位置？央视财经“金砖之夜”正在解读→.,4266492750585840
金融相关,【长春长生违法生产狂犬病疫苗案件调查取得重大进展】据国务院调查组消息，长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展，已基本查清企业违法违规生产狂犬病疫苗的事实。,4266491903940790
金融相关,#快讯#【长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展】据国务院调查组消息，长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展，已基本查清企业违法违规生产狂犬病疫苗的事实。记者在现场看到，该企业的相关文件已被查封；调查组询问相关人员的书证34份，取证材料1138页，利用查获的计算机还原了实际生产记录和伪造的生产记录。公安机关已追回犯罪嫌疑人丢弃并意图损毁的60块电脑硬盘。按照有关规定，疫苗生产应当按批准的工艺流程在一个连续的生产过程内进行。但该企业为降低成本、提高狂犬病疫苗生产成功率，违反批准的生产工艺组织生产，包括使用不同批次原液勾兑进行产品分装，对原液勾兑后进行二次浓缩和纯化处理，个别批次产品使用超过规定有效期的原液生产成品制剂，虚假标注制剂产品生产日期，生产结束后的小鼠攻毒试验改为在原液生产阶段进行。为掩盖上述违法违规行为，企业有系统地编造生产、检验记录，开具填写虚假日期的小鼠购买发票，以应付监管部门检查。据介绍，7月6日至8日，药品监管部门对长春长生公司进行飞行检查时，发现企业违法违规生产行为，随即责令企业停产。此后，长春长生公司为掩盖事实，对内部监控录像储存卡、部分计算机硬盘进行了更换、处理，销毁相关证据。7月15日，国家药监局检查组再次进驻长春长生公司进行调查。记者了解到，公安机关已对长春长生公司违法违规生产狂犬病疫苗案件开展立案侦查。截至25日，公安机关依法对长春长生公司董事长高某芳等16名涉嫌犯罪人员刑事拘留，冻结涉案的企业账户、个人账户。案件侦办工作正在进行中。另据中国疾病预防控制中心不良反应监测数据，近几年注射狂犬病疫苗不良反应未见异常。长春长生公司生产的狂犬病疫苗接种后不良反应发生率为万分之0.2，未见严重不良反应。2017年我国狂犬病发病人数为516人，近几年呈逐年下降趋势。,4266491304231800
金融无关,【@马思纯 ：我爱演戏 但不想被选择】“有这个运气做演员，可以体验各种各样的人生，就是一种财富。”30岁的马思纯学主持出身，却走上演员之路。连续三年无休，一直想放假的她，一有好片子就会“控制不住”。已是金马影后的她，执着而乐观，与演戏而言拒绝被选择、拒绝重复自我。,4266490444124890
金融相关,近两天来，华融证券一直不平静，一是董事长祝献忠被免职的信息在业内广为流传，但至今没有公司公开信息；二是在最近公布的2018年券商分类评价结果中，华融证券由AAA类降BBB类。而2016年华融证券评级为A类。,4266490037560400
金融相关,财联社7月27日讯，中兴通讯更新后的第一季度报告显示：净亏损54亿元（非净利润54亿元），去年同期实现净利润12亿元。,4266486225431680
金融无关,【就在今晚！15年一遇的“火星大冲”遇上“红月亮”，你想和谁一起看？[憧憬]】27日，“火星冲日”震撼上演，还是15年一遇的“大冲”，将是欣赏火星的好时机。同时，28日凌晨，“红月亮”月全食也将惊艳登场，我国大部分地区可欣赏到“带食月落”景象。@光明网 快去@ TA,4266485411176680
金融相关,#狂犬疫苗生产记录造假##长春长生董事长被刑拘#【长春长生为掩盖事实曾处理、销毁证据[怒]】7月6日至8日，药品监管部门对长春长生公司进行飞行检查时，发现企业违法违规生产行为，随即责令企业停产。此后，长春长生公司为掩盖事实，对内部监控录像储存卡、部分计算机硬盘进行了更换、处理，销毁相关证据。7月15日，国家药监局检查组再次进驻长春长生公司进行调查。,4266484848674120
金融无关,国务院调查组消息，长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展，已基本查清企业违法违规生产狂犬病疫苗事实。调查组询问相关人员书证34份，取证材料1138页，利用查获计算机还原实际生产记录和伪造生产记录。公安机关已追回犯罪嫌疑人丢弃并意图损毁的60块硬盘。,4266484701865760
金融相关,【鸿特科技：获小黄狗环保科技及其一致行动人举牌】财联社7月27日讯，鸿特科技晚间公告，小黄狗环保科技及其一致行动人派生集团、唐军自2018年1月31日至7月27日合计增持公司股份1031.56万股，占公司总股本的5.06%。本次权益变动前，小黄狗环保科技及其一致行动人未持有公司股份，权益变动后，小黄狗环保科技及其一致行动人合计持有5.06%公司股份。,4266483699856000
金融相关,【长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展】据国务院调查组消息，长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展，已基本查清企业违法违规生产狂犬病疫苗的事实。详情请点击这里：（新华社）,4266482416910720
金融相关,【证监会核发郑州银行IPO批文】7月27日，证监会核准了郑州银行股份有限公司的首发申请。郑州银行股份有限公司及其承销商将与深交所协商确定发行日程，并刊登招股文件。,4266481443842370
金融相关,【疫苗调查重大进展：已基本查清企业违法违规生产狂犬病疫苗的事实】据国务院调查组消息，长春长生公司违法违规生产狂犬病疫苗案件调查工作取得重大进展，已基本查清企业违法违规生产狂犬病疫苗的事实。记者在现场看到，该企业的相关文件已被查封；调查组询问相关人员的书证34份，取证材料1138页，利用查获的计算机还原了实际生产记录和伪造的生产记录。公安机关已追回犯罪嫌疑人丢弃并意图损毁的60块电脑硬盘。按照有关规定，疫苗生产应当按批准的工艺流程在一个连续的生产过程内进行。但该企业为降低成本、提高狂犬病疫苗生产成功率，违反批准的生产工艺组织生产，包括使用不同批次原液勾兑进行产品分装，对原液勾兑后进行二次浓缩和纯化处理，个别批次产品使用超过规定有效期的原液生产成品制剂，虚假标注制剂产品生产日期，生产结束后的小鼠攻毒试验改为在原液生产阶段进行。为掩盖上述违法违规行为，企业有系统地编造生产、检验记录，开具填写虚假日期的小鼠购买发票，以应付监管部门检查。据介绍，7月6日至8日，药品监管部门对长春长生公司进行飞行检查时，发现企业违法违规生产行为，随即责令企业停产。此后，长春长生公司为掩盖事实，对内部监控录像储存卡、部分计算机硬盘进行了更换、处理，销毁相关证据。7月15日，国家药监局检查组再次进驻长春长生公司进行调查。记者了解到，公安机关已对长春长生公司违法违规生产狂犬病疫苗案件开展立案侦查。截至25日，公安机关依法对长春长生公司董事长高某芳等16名涉嫌犯罪人员刑事拘留，冻结涉案的企业账户、个人账户。案件侦办工作正在进行中。（新华社）另据中国疾病预防控制中心不良反应监测数据，近几年注射狂犬病疫苗不良反应未见异常。长春长生公司生产的狂犬病疫苗接种后不良反应发生率为万分之0.2，未见严重不良反应。2017年我国狂犬病发病人数为516人，近几年呈逐年下降趋势。,4266481065604000
