emotion,weibo_content,weibo_id
中性,【工信部等多部门联合发起整治骚扰电话专项行动】记者30日从工业和信息化部获悉，工信部、最高人民法院、最高人民检察院等十三部门日前印发《综合整治骚扰电话专项行动方案》，决定自2018年7月起至2019年12月底，在全国开展综合整治骚扰电话专项行动，进一步推动骚扰电话治理工作步伐。《方案》显示，当前，营销电话扰民、恶意电话骚扰等问题日益突出，严重影响人民群众正常生活。为贯彻落实国务院相关部署要求，着力整治骚扰电话扰民问题，切实净化通信服务环境，依据《网络安全法》《消费者权益保护法》《全国人大常委会关于加强网络信息保护的决定》《中华人民共和国电信条例》等法律法规，多部门将在全国范围内组织开展为期一年半的综合整治骚扰电话专项行动。据了解，专项行动将综合采用法律、行政、经济和技术等多种手段，重点对商业营销类、恶意骚扰类和违法犯罪类骚扰电话进行整治，规范通信资源管理，加强源头治理，打击非法获取个人信息的行为，合力斩断骚扰电话利益链条，实现商业营销类电话规范拨打、恶意骚扰和违法犯罪类电话明显减少的目标。（记者高亢、张辛欣）,4267607366168850
中性,【央视：“拼”再多 不售假是底线】拼多多看到了淘宝、京东以外，还有一个几亿人的廉价品消费市场，杀出一条血路。然而，商业模式的成功不意味着可以丢弃商业原则，将薄利多销做到极致不等于允许假货泛滥。不售假，是放在任何商业社会都成立的基本原则，也是对知识产权的尊重。,4267607047900400
中性,【闷热蒸烤！炙烤模式下，看段子手@朱广权 花式播报[二哈]】今天，中央气象台继续发布高温黄色预警。“如果给你点儿阳光你就出汗，那这个天气出门，你就能够泛滥。[允悲]上面是笼屉，下面是火炭，不用锅盖，你就是烧麦；不用发面，你就是蛋黄派……” 发提醒：小心中暑，注意降温防晒！[吃瓜],4267606343069530
中性,【震撼！中国海军陆战队版“抢滩登陆”了解一下】29日上午，“国际军事比赛－2018”海上登陆赛在福建泉州石狮将军山赛场正式拉开帷幕。中国海军陆战队演示了三栖立体登陆作战科目，戳视频⬇一起来看荷枪实弹的“抢滩登陆”！,4267605626008060
中性,【国资委：混改下一将更多地在央企二三级子企业以及地方国有企业间展开】财联社7月30日讯，30日国务院国资委举行的一场以“深化供给侧结构性改革、推动中央企业高质量发展”为主题的媒体通气会释放了不少新信号。混合所有制改革是国企改革的重要突破口。日前举行的国务院国有企业改革领导小组第一次会议明确，分层分类积极稳妥推进混合所有制改革。翁杰明在回答相关提问时表示，这一部署意味着，下一步这项备受关注的改革将更多地在与市场联系紧密的央企二三级子企业以及地方国有企业间展开。而日前举行的“中央企业、地方国资委负责人视频会议”透露的信息显示，增加国有资本投资运营公司、部分重要领域混合所有制改革、混合所有制企业员工持股等试点数量、拓展试点内容，赋予试点企业更多自主权等一系列新的改革举措也正在酝酿中。（新华社）,4267604405004330
中性,【高净值人群都是如何通过投资来赚钱的？】拥有亿万可投资资产的超高净值家庭数量达到7.1万。近年来，高净值人群在投资市场上备受瞩目，成为了众多普通投资者的关注对象。高净值人群作为普通投资者的投资风向标，他们的投资偏好，往往被投资者们当作资产配置的参考信息：,4267603842996530
中性,【卡友支付和付临门支付因违规被央行罚款合计超3000万元】中国人民银行30日发布消息称，通过支付结算业务执法检查发现，卡友支付和付临门支付两家公司存在违反收单交易信息管理规定、违反商户实名制管理规定等违规问题，合计对两家企业处罚约3475万元。为整顿支付市场秩序，切实防范和化解支付风险，人民银行于2017年10月至2018年1月，分别对卡友支付服务有限公司和付临门支付有限公司开展了支付结算业务执法检查。经查实，两家公司存在违反收单交易信息管理规定、违反收单外包业务管理规定、违反备付金管理规定、违规留存银行卡敏感信息、违反商户实名制管理规定、违反风险监测管理相关规定、违反收单结算账户设置管理规定等违规问题。人民银行检查还发现，卡友公司存在未按规定完整保存交易记录、严重违反商户实名制管理规定等违规行为，且存在消极配合人民银行检查监督的情况。综合考虑两家公司违法违规行为的事实、性质、情节以及社会危害程度等因素，人民银行依据相关法律法规，对卡友公司给予警告，没收违法所得924174.55元，并处罚款24900872.75元，合计处罚金额25825047.3元；对付临门公司给予警告，没收违法所得1473317.54元，并处罚款7449495.09元，合计处罚金额8922812.63元。同时，为防范金融风险，人民银行决定，两家非银行支付机构一年内有序退出严重违规区域的银行卡收单业务。卡友公司退出贵州、海南、甘肃、河北等25个省、自治区、直辖市的银行卡收单业务；付临门公司退出四川省的银行卡收单业务。人民银行表示，将继续依据相关法律规定，持续加强支付结算市场监管，从严惩处支付结算违法违规行为，保障支付市场的持续、稳定和健康发展。（记者吴雨）,4267602433294150
中性,【什么？坐飞机能买“占座票”了！刚需还是炫富？网友炸锅了！】近日，有报道称，祥鹏航空宣布推出“一人多座”产品，简单来说就是，旅客除了购买自己的座位机票，还可以额外购买多个座位，额外购买的座位不能坐人，相当于是购买“占座票”。这样的服务，有网友提出质疑：这是资源浪费和炫富。民航资源网专家林智杰则认为，一人多座不仅能利用航班空余座位，满足旅客个性化需求，还能创收。,4267602202920000
中性,【国资委召集五大央企开会 详解中央企业重组等举措及下一步工作重点】财联社7月30日讯，国资委今日下午召开深化供给侧结构性改革推动中央企业高质量发展通气会。国资委相关领导以及五位央企领导详解中央企业重组、降杠杆减负债等举措和下一步工作重点。国资委表示，下一步，将在更高目标、更大范围、更深层次去谋划和推动重组工作。积极稳妥推进装备制造、煤炭、电力、通信、化工等领域企业的战略性重组。重点围绕央企整体资源效率提升，深入推进企业之间的专业化整合。以优势企业为主体，通过无偿划 、有偿收购、组建股份制公司等方式，打破企业边界推进专业化整合，实现资源向优势企业、主业企业集中。着力降杠杆减负债，要持续深化供给侧结构性改革，做好“处僵治困”收官工作，坚决化解过剩产能，力争提前完成“压减”工作任务。,4267600580654700
中性,ST长生公告：募集资金投资项目及子公司产业园项目暂停；公司及全部子公司名下34个银行账户全部被冻结。,4267600080821120
中性,#反击贸易战#【王毅谈中美贸易摩擦：单边主义和经济霸权不可接受，威胁施压只会适得其反】国务委员兼外交部长王毅30日在北京同英国外交大臣亨特主持第九次中英战略对话后共见记者。王毅应询就中美贸易摩擦问题阐明立场。王毅表示，贸易自由化是国际社会普遍共识，更是不可阻挡的历史潮流。中国始终站在维护自由贸易体制一边，站在历史的正确一边。谁搞单边，谁才会被孤立。过去、现在和今后的国际实践都会继续证明这一点。刚才会谈中我同亨特外交大臣已达成共识，就是中方将同英方以及国际社会一道，继续共同维护多边主义进程，维护全球自由贸易体系和世贸组织规则。他说，我想强调的是，国与国交往与人与人交往相同，都要以信用为基础，以事实为依据，以规则为准绳。我愿向大家介绍一些基本事实，相信大家会做出客观和理性判断。第一，中美贸易不平衡的主要责任不在中方。贸易首先是市场的自发行为，中国从来没有强买强卖。贸易结构又是国际分工的自然结果，中国的出口商品很多是最终组装，大量中间产品并非中国生产。此外，中美贸易不平衡还源于美元的国际货币地位、美国国内的低储蓄率和大量消费，以及美方对高科技产品的出口限制等。因此，美国贸易逆差问题的根子在美国自身。第二，顺差和逆差并不是判断是非的标准。顺差并不意味着占便宜，逆差也未必就是吃亏。事实上，美国一直从对华贸易得到很多实惠，比如获得了大量廉价资源和商品，增加了消费者福利，支撑了美元强势地位。美方的所谓“吃亏论”令人费解。好比有人去超市买了100元商品，商品拿在手里，却抱怨自己亏损了100块钱，这一逻辑能成立吗？王毅指出，在中美服务贸易领域，中国每年对美逆差都高达500亿美元以上，美资企业每年在华生产销售的商品额更达到6000亿美元以上，美方实际上在华获得了巨大利益。此外，中国对美贸易顺差大约60%是在华外资企业创造的，在产品价值链中，美国等发达国家跨国企业拿到的是大头，中国企业拿到的是小头，只是一点加工费。第三，中美之间的贸易摩擦是美方首先挑起的。美国3月不顾中方反对，启动对华“301调查”，瞄准中国开了第一枪，之后不断采取各种升级举动。中方不想打贸易战，但面对美方咄咄逼人的态度和侵权行为，我们不得不作出必要反制，这纯粹属于合法合理的“正当防卫”。第四，美国挑动贸易争端的做法缺乏合法性和正当性。中美都是世贸组织成员，理应在世贸组织框架内解决摩擦。但美方却抛开世贸组织争端解决机制，根据自己的国内法处理对外贸易摩擦，完全背离了世贸组织的基本原则，违反了美国承诺的关税减让和最惠国待遇义务。这是典型的单边主义和经济霸权主义做法，任何主权独立国家都不可能接受。王毅表示，今年以来，中美双方就贸易问题进行过几次磋商，也曾达成过很重要的共识。但遗憾的是，美方并没有承担履行的义务，也没有和我们相向而行。改革开放是中国的既定国策，通过对话而非对抗来处理贸易摩擦，是中方的一贯立场，也是解决问题的正确途径。中方对话谈判的大门始终敞开，但对话必须建立在相互平等和尊重的基础之上，建立在规则的基础之上，单方面威胁和施压只会适得其反。（记者朱超、伍岳）,4267599375858320
